KeywordID,PaperID
K-1586,W06-3110
K-1586,W08-0102
K-1586,W10-0407
K-1586,W11-1001
K-1586,W12-3113
K-1586,W12-3120
K-1586,W14-2622
K-1587,C04-1058
K-1587,C10-1093
K-1587,C14-1014
K-1587,D10-1002
K-1587,H92-1016
K-1587,J96-2003
K-1587,N09-1051
K-1587,N09-1053
K-1587,P09-1057
K-1587,P13-1170
K-1587,W13-3605
K-1588,P07-1027
K-1588,S12-1097
K-1588,W05-0639
K-1589,C08-1116
K-1589,C10-1032
K-1589,D07-1074
K-1589,H01-1022
K-1589,N06-1038
K-1589,P06-1133
K-1589,P07-2040
K-1589,P09-3008
K-1589,P94-1006
K-1589,W06-0405
K-1589,W07-0804
K-1589,W93-0227
K-1590,C00-1081
K-1590,H91-1057
K-1591,D14-1215
K-1591,D16-1220
K-1591,J84-1001
K-1591,N10-1039
K-1591,P10-3012
K-1591,P11-1029
K-1591,S13-2020
K-1591,W07-2007
K-1591,W14-4721
K-1592,C00-2107
K-1592,D08-1083
K-1592,N09-1016
K-1592,N12-1072
K-1592,P85-1024
K-1592,P92-1025
K-1592,W10-2907
K-1593,C02-1006
K-1593,C02-1085
K-1593,C04-1038
K-1593,H01-1030
K-1593,H01-1053
K-1593,H05-1016
K-1593,H05-1057
K-1593,I08-1006
K-1593,N03-3001
K-1593,N03-3008
K-1593,N04-1040
K-1593,P06-2030
K-1593,P13-2139
K-1594,C10-2113
K-1594,C14-1087
K-1594,D16-1016
K-1594,J91-2003
K-1594,W10-0903
K-1594,W10-0904
K-1595,P81-1017
K-1595,P98-1020
K-1595,W14-3333
K-1596,C02-1013
K-1596,P12-1049
K-1596,P12-1065
K-1596,P88-1013
K-1596,W02-2011
K-1596,W03-0407
K-1596,W06-2204
K-1596,W06-2504
K-1596,W08-2136
K-1596,W12-4001
K-1597,J87-3005
K-1597,N12-1003
K-1597,W10-4012
K-1598,A00-1005
K-1598,A00-1022
K-1598,C14-1105
K-1598,D07-1048
K-1598,D08-1028
K-1598,D10-1084
K-1598,D12-1124
K-1598,D16-1103
K-1598,I05-3013
K-1598,I08-1038
K-1598,N09-2010
K-1598,P06-1093
K-1598,P81-1007
K-1598,S14-1009
K-1598,W03-0704
K-1598,W04-3003
K-1598,W05-0404
K-1598,W07-0308
K-1598,W09-2804
K-1598,W10-0202
K-1598,W10-0207
K-1598,W13-3524
K-1598,W14-1306
K-1598,W14-4329
K-1599,W01-1414
K-1599,W09-0427
K-1599,W10-1704
K-1599,W11-2143
K-1599,W11-2154
K-1599,W12-3145
K-1599,W13-2205
K-1599,W13-2224
K-1599,W13-2227
K-1599,W14-3316
K-1600,C96-2186
K-1600,H01-1018
K-1600,H89-1013
K-1600,J86-3002
K-1600,P06-4008
K-1600,W03-2109
K-1600,W07-1207
K-1601,C90-2071
K-1601,H91-1047
K-1602,C10-2130
K-1602,D13-1068
K-1603,E09-2009
K-1603,E09-2015
K-1603,W07-1014
K-1603,W08-1131
K-1603,W08-1134
K-1603,W10-4225
K-1603,W12-1909
K-1604,P13-2052
K-1604,W01-1018
K-1604,W03-0101
K-1604,W04-0602
K-1604,W04-0607
K-1604,W06-0508
K-1604,W06-1708
K-1604,W09-0602
K-1604,W10-4209
K-1604,W12-1527
K-1604,W13-2102
K-1604,W13-2715
K-1604,W14-3005
K-1605,C67-1024
K-1605,C69-6209
K-1605,C90-1004
K-1605,C92-2079
K-1605,C92-3154
K-1605,C92-3157
K-1605,P79-1013
K-1605,W12-1102
K-1605,W12-1106
K-1605,W12-1109
K-1605,W12-1201
K-1605,W12-1207
K-1605,W12-1305
K-1605,W98-1003
K-1606,C00-1007
K-1606,C10-1080
K-1606,I05-2049
K-1606,J13-3005
K-1606,P08-1023
K-1606,P09-2035
K-1606,P10-2035
K-1606,P13-1156
K-1606,Q13-1020
K-1606,W08-1701
K-1606,W08-2137
K-1606,W13-0805
K-1607,A00-2037
K-1607,N15-3004
K-1607,W10-1013
K-1608,C10-2053
K-1608,P11-4002
K-1608,W05-1308
K-1608,W10-1726
K-1608,W11-0201
K-1609,S14-2051
K-1610,A97-2004
K-1610,C00-2091
K-1610,C96-2123
K-1610,D16-1151
K-1610,E85-1027
K-1610,J96-1002
K-1610,J96-4004
K-1610,M91-1027
K-1610,N12-1097
K-1610,P90-1038
K-1610,W00-0729
K-1610,W12-0301
K-1610,W14-4410
K-1611,A00-1031
K-1611,C00-1035
K-1611,J94-3000
K-1611,J96-2002
K-1612,A00-2043
K-1612,W03-0702
K-1613,E14-2022
K-1613,W10-1312
K-1613,W12-2909
K-1614,D16-1033
K-1614,N13-1002
K-1614,P08-1059
K-1614,W00-1207
K-1615,P16-1195
K-1616,C96-1058
K-1616,D07-1044
K-1616,D08-1082
K-1616,D11-1137
K-1616,D13-1185
K-1616,E14-1066
K-1616,P04-1015
K-1616,W07-0408
K-1616,W09-3839
K-1617,C08-1094
K-1617,D09-1088
K-1617,N07-3002
K-1617,P03-1054
K-1617,P06-1055
K-1617,P08-1035
K-1617,W04-0307
K-1617,W06-1638
K-1617,W08-1005
K-1618,C02-1158
K-1618,C10-2154
K-1618,D09-1108
K-1618,D11-1047
K-1618,D13-1081
K-1618,D14-1021
K-1618,N15-1176
K-1618,P10-1034
K-1618,P10-1147
K-1618,P12-2007
K-1618,P13-2066
K-1618,P14-1064
K-1618,P98-2191
K-1618,W12-3128
K-1618,W13-3010
K-1619,D13-1178
K-1619,D13-1185
K-1619,N06-4006
K-1619,P11-1098
K-1619,W06-3507
K-1619,W13-2810
K-1620,C08-2034
K-1620,N15-1030
K-1620,W10-1816
K-1621,W07-1505
K-1622,C10-1076
K-1622,C92-1050
K-1622,C96-1007
K-1622,D08-1075
K-1622,D10-1070
K-1622,D16-1078
K-1622,D16-1119
K-1622,E14-1063
K-1622,E83-1012
K-1622,E93-1017
K-1622,J12-2001
K-1622,J12-2005
K-1622,N12-4006
K-1622,N13-1093
K-1622,P03-1018
K-1622,P11-1059
K-1622,P11-2049
K-1622,P14-1007
K-1622,P14-1029
K-1622,P14-1049
K-1622,P15-1064
K-1622,P15-1130
K-1622,P16-1047
K-1622,P89-1003
K-1622,S12-1035
K-1622,S12-1036
K-1622,S12-1037
K-1622,S12-1038
K-1622,S12-1039
K-1622,S12-1040
K-1622,S12-1041
K-1622,S12-1042
K-1622,S12-1043
K-1622,S12-1044
K-1622,S12-1045
K-1622,W09-1105
K-1622,W10-3105
K-1622,W10-3109
K-1622,W10-3110
K-1622,W10-3111
K-1622,W11-0141
K-1622,W12-2407
K-1622,W12-3802
K-1622,W12-3808
K-1622,W14-1109
K-1623,P79-1028
K-1624,A00-1020
K-1624,C00-1058
K-1624,C02-1160
K-1624,C02-1166
K-1624,C02-2007
K-1624,C02-2020
K-1624,C04-1134
K-1624,C04-1155
K-1624,C04-1164
K-1624,C08-1030
K-1624,C10-1054
K-1624,C10-1073
K-1624,C10-2021
K-1624,C10-2034
K-1624,C10-2070
K-1624,C14-1075
K-1624,C14-1096
K-1624,C73-1029
K-1624,C88-1042
K-1624,C90-3101
K-1624,C92-2101
K-1624,C94-1026
K-1624,C94-2175
K-1624,C96-1006
K-1624,C96-1037
K-1624,C96-1040
K-1624,C96-1078
K-1624,C96-1089
K-1624,D07-1030
K-1624,D08-1110
K-1624,D09-1090
K-1624,D11-1007
K-1624,D11-1078
K-1624,D13-1021
K-1624,D13-1141
K-1624,D13-1168
K-1624,D14-1015
K-1624,E09-1096
K-1624,E14-1004
K-1624,E93-1015
K-1624,H93-1039
K-1624,I05-1059
K-1624,I08-1043
K-1624,I08-1060
K-1624,I08-2091
K-1624,I08-6010
K-1624,I08-6011
K-1624,J04-2003
K-1624,J06-4004
K-1624,J97-3002
K-1624,N03-2006
K-1624,N03-2016
K-1624,N04-4008
K-1624,N06-3003
K-1624,N09-1048
K-1624,N09-2031
K-1624,N12-1095
K-1624,N13-1006
K-1624,N13-1057
K-1624,N15-2021
K-1624,P00-1054
K-1624,P04-3004
K-1624,P05-1074
K-1624,P06-2112
K-1624,P07-1108
K-1624,P09-1098
K-1624,P09-1121
K-1624,P09-2055
K-1624,P09-4006
K-1624,P10-1003
K-1624,P10-1011
K-1624,P10-2003
K-1624,P11-2083
K-1624,P12-3016
K-1624,P13-1040
K-1624,P13-1061
K-1624,P13-2053
K-1624,P13-2061
K-1624,P13-2136
K-1624,P14-1121
K-1624,P16-1024
K-1624,P16-2031
K-1624,P93-1004
K-1624,P94-1012
K-1624,P94-1048
K-1624,P95-1032
K-1624,P98-1004
K-1624,P98-1117
K-1624,P98-2212
K-1624,P99-1068
K-1624,Q14-1007
K-1624,W00-1314
K-1624,W01-1407
K-1624,W01-1412
K-1624,W01-1413
K-1624,W02-1607
K-1624,W02-1608
K-1624,W02-1613
K-1624,W03-0303
K-1624,W03-0312
K-1624,W03-0317
K-1624,W03-1108
K-1624,W04-1121
K-1624,W04-2207
K-1624,W05-0801
K-1624,W05-0804
K-1624,W05-0823
K-1624,W06-3111
K-1624,W08-0313
K-1624,W08-0626
K-1624,W09-0423
K-1624,W09-0713
K-1624,W09-1005
K-1624,W09-1702
K-1624,W09-3026
K-1624,W10-1716
K-1624,W10-2906
K-1624,W10-3205
K-1624,W10-4007
K-1624,W11-1205
K-1624,W11-2124
K-1624,W11-2504
K-1624,W12-4207
K-1624,W13-2502
K-1624,W13-2507
K-1624,W13-2517
K-1624,W13-2817
K-1624,W13-3523
K-1624,W14-4002
K-1624,W14-4013
K-1624,W14-4802
K-1624,W95-0106
K-1624,W95-0114
K-1624,W99-0602
K-1625,E83-1023
K-1625,P16-1114
K-1625,W01-0906
K-1625,W08-2215
K-1625,W12-1502
K-1626,C08-1007
K-1626,C88-2109
K-1626,D13-1054
K-1626,H05-1023
K-1626,N04-4026
K-1626,N07-1008
K-1626,P05-1062
K-1626,P05-1069
K-1626,P06-2069
K-1626,P16-1224
K-1626,W03-1001
K-1626,W14-4313
K-1627,C86-1086
K-1627,D16-1219
K-1627,E85-1031
K-1627,H91-1068
K-1627,I05-2018
K-1627,I08-2101
K-1627,J87-1006
K-1627,N07-2018
K-1627,P12-1024
K-1627,P14-2043
K-1627,W07-1605
K-1628,C08-1023
K-1628,D10-1023
K-1628,E14-3002
K-1628,P05-3029
K-1628,P08-2005
K-1628,P12-1063
K-1628,S13-2046
K-1628,W05-0208
K-1628,W13-1020
K-1629,H89-2041
K-1629,H93-1020
K-1629,H94-1097
K-1630,E09-1002
K-1630,P07-1131
K-1630,P89-1022
K-1630,W07-1313
K-1631,C04-1033
K-1631,C04-1169
K-1631,C08-2012
K-1631,C10-1100
K-1631,C14-1100
K-1631,C90-1015
K-1631,C90-2046
K-1631,C92-1037
K-1631,D09-1102
K-1631,D12-1045
K-1631,J11-4006
K-1631,P04-1020
K-1631,P05-1020
K-1631,P05-2019
K-1631,P07-1068
K-1631,P07-1072
K-1631,P08-2053
K-1631,P10-2007
K-1631,P13-1069
K-1631,P13-2118
K-1631,P88-1003
K-1631,P92-1035
K-1631,W00-1008
K-1631,W01-0716
K-1631,W02-1008
K-1631,W02-1040
K-1631,W06-0106
K-1631,W06-3312
K-1631,W98-0610
K-1631,W99-0708
K-1632,C96-1068
K-1632,P11-1081
K-1632,P98-2162
K-1632,W00-1421
K-1632,W00-1422
K-1632,W97-0606
K-1633,H94-1069
K-1634,N04-2006
K-1634,W98-1113
K-1635,C00-1059
K-1635,C00-2121
K-1635,C14-1067
K-1635,C14-1212
K-1635,C92-3150
K-1635,D13-1122
K-1635,D14-1047
K-1635,I05-1030
K-1635,N15-1100
K-1635,P15-2077
K-1635,W02-0908
K-1635,W06-2205
K-1635,W07-0908
K-1635,W97-0803
K-1636,A00-1016
K-1636,C04-1049
K-1636,E83-1007
K-1636,H91-1084
K-1636,N09-2017
K-1636,N12-3005
K-1636,P06-2051
K-1636,P15-1096
K-1636,S14-2006
K-1636,S14-2014
K-1636,S14-2066
K-1636,S14-2084
K-1636,S14-2097
K-1636,S14-2144
K-1636,W00-0311
K-1636,W03-0608
K-1636,W06-1322
K-1636,W09-0622
K-1636,W10-2705
K-1636,W10-4329
K-1636,W10-4341
K-1636,W11-2034
K-1636,W11-2042
K-1636,W11-2312
K-1636,W12-1621
K-1636,W12-3501
K-1636,W12-3505
K-1636,W13-4036
K-1636,W13-4057
K-1636,W14-4313
K-1636,W14-4332
K-1636,W14-5401
K-1636,W14-5402
K-1636,W98-0216
K-1637,C08-1110
K-1637,C10-1039
K-1637,E14-1072
K-1637,I08-2101
K-1637,P06-1122
K-1637,W05-0902
K-1637,W08-0105
K-1637,W10-1011
K-1638,C69-6101
K-1638,C69-6601
K-1638,C80-1023
K-1638,P03-2032
K-1638,W06-2406
K-1638,W10-4229
K-1638,W98-0609
K-1639,H89-2044
K-1639,N09-1044
K-1639,W13-1737
K-1640,C80-1040
K-1640,E12-2005
K-1640,N06-2030
K-1640,P80-1007
K-1641,P11-1047
K-1641,P91-1015
K-1641,W97-1507
K-1642,C08-3003
K-1642,E93-1050
K-1642,N06-1038
K-1642,P12-1090
K-1642,P98-2199
K-1642,W03-1906
K-1642,W09-3416
K-1642,W13-4003
K-1642,W97-1413
K-1643,N06-2033
K-1643,W04-3002
K-1644,W00-0701
K-1645,P14-2003
K-1645,P16-2035
K-1645,P93-1013
K-1646,H89-1012
K-1647,I08-1035
K-1647,W04-2305
K-1647,W07-0719
K-1647,W10-0502
K-1648,P00-1047
K-1648,W09-3841
K-1649,H93-1106
K-1649,H94-1114
K-1650,C86-1085
K-1650,C88-1044
K-1650,C96-2137
K-1650,H89-2054
K-1650,J00-2002
K-1650,J95-1003
K-1650,W06-3901
K-1650,W10-1824
K-1650,W11-2035
K-1650,W97-1406
K-1651,J79-1074
K-1652,C90-2045
K-1652,P06-1037
K-1653,N03-2023
K-1653,W97-0202
K-1654,E87-1023
K-1655,C90-3034
K-1655,H92-1070
K-1655,I05-3016
K-1655,P88-1012
K-1655,P99-1079
K-1655,W08-2217
K-1655,W14-2305
K-1656,C82-1017
K-1656,E85-1039
K-1656,J00-3005
K-1656,W00-1013
K-1656,W05-0826
K-1657,C14-1145
K-1657,D08-1004
K-1657,E14-2015
K-1657,H90-1100
K-1657,N04-4020
K-1657,N12-1066
K-1657,N15-1047
K-1657,P05-1041
K-1657,P05-3018
K-1657,P09-1032
K-1657,P09-1101
K-1657,P11-5005
K-1657,P13-1053
K-1657,W07-1508
K-1657,W08-1203
K-1657,W09-1904
K-1657,W09-2402
K-1657,W09-3002
K-1657,W10-1806
K-1657,W10-1844
K-1657,W13-2323
K-1657,W13-2324
K-1657,W13-3301
K-1657,W14-4918
K-1658,D10-1081
K-1658,J11-3001
K-1658,J98-4002
K-1658,N07-1037
K-1658,N15-1139
K-1658,P06-1145
K-1658,W14-3213
K-1658,W98-1430
K-1659,A88-1033
K-1659,C02-1004
K-1659,C08-1081
K-1659,C94-2195
K-1659,C96-1038
K-1659,E12-1009
K-1659,H90-1050
K-1659,H90-1052
K-1659,J06-3002
K-1659,J07-4002
K-1659,J93-1005
K-1659,P00-1014
K-1659,P06-2029
K-1659,P08-2053
K-1659,P13-1028
K-1659,P15-1111
K-1659,P90-1004
K-1659,P91-1030
K-1659,P92-1028
K-1659,P92-1039
K-1659,P93-1036
K-1659,P96-1046
K-1659,P98-2177
K-1659,P98-2201
K-1659,P98-2234
K-1659,W06-2112
K-1659,W12-3406
K-1659,W95-0103
K-1659,W97-0109
K-1659,W97-1016
K-1659,W99-0614
K-1659,W99-0628
K-1660,P16-1166
K-1660,W06-2705
K-1660,W11-2015
K-1660,W13-2610
K-1660,W13-4041
K-1660,W14-0507
K-1660,W14-2615
K-1661,D10-1098
K-1661,I08-5011
K-1661,N10-1112
K-1661,N12-1052
K-1661,W03-1506
K-1661,W07-1033
K-1661,W08-0504
K-1661,W10-0725
K-1661,W11-0810
K-1661,W12-4403
K-1661,W14-1609
K-1662,C10-3002
K-1662,C14-2019
K-1662,P06-4018
K-1662,P13-2006
K-1662,P16-4010
K-1662,W08-1904
K-1662,W09-3712
K-1663,A94-1028
K-1663,D14-1002
K-1663,N06-1052
K-1663,P11-1075
K-1663,P13-1021
K-1663,S10-1034
K-1663,W13-3108
K-1664,W01-0501
K-1664,W04-1210
K-1664,W11-1502
K-1665,P10-1029
K-1665,P15-1119
K-1665,W01-0513
K-1665,W10-2904
K-1666,W03-2107
K-1667,C73-1030
K-1667,D16-1122
K-1667,H01-1020
K-1667,I08-1005
K-1667,W06-1639
K-1668,C14-1164
K-1668,D08-1077
K-1668,P07-1090
K-1668,P11-1003
K-1668,P14-1027
K-1668,P14-2044
K-1668,W09-0805
K-1668,W11-0609
K-1668,W12-2506
K-1668,W14-0908
K-1669,W99-0510
K-1669,W99-0630
K-1670,I05-4001
K-1670,P16-1022
K-1670,W03-1716
K-1670,W07-1521
K-1670,W10-4105
K-1671,C10-1099
K-1671,C90-3016
K-1671,C92-1050
K-1671,E95-1001
K-1671,N13-1091
K-1671,P09-2078
K-1671,P13-1004
K-1671,P15-2097
K-1671,W10-1838
K-1671,W12-0405
K-1671,W14-1407
K-1671,W14-1409
K-1672,P06-1023
K-1672,W04-3218
K-1672,W14-2520
K-1673,N06-1055
K-1673,N09-2065
K-1673,P03-1046
K-1673,P09-2022
K-1673,P10-2018
K-1673,P12-1095
K-1673,P98-1025
K-1673,W04-2606
K-1674,C80-1054
K-1674,D10-1067
K-1674,J79-1018
K-1674,J82-3002
K-1674,N13-1139
K-1674,P85-1027
K-1674,W00-0724
K-1674,W07-1516
K-1674,W12-3111
K-1674,W14-3108
K-1674,W98-1306
K-1675,J84-2001
K-1676,E12-1012
K-1676,P11-1065
K-1676,P13-1166
K-1676,P15-1055
K-1676,W11-1506
K-1676,W12-0902
K-1676,W13-1202
K-1677,D14-1097
K-1677,P08-1098
K-1677,W09-1107
K-1677,W09-1118
K-1678,C14-1017
K-1678,J99-3003
K-1678,P11-2036
K-1678,P91-1001
K-1678,P98-1040
K-1678,W14-5812
K-1678,W97-0619
K-1679,C02-2022
K-1679,C08-2030
K-1679,D13-1129
K-1679,J91-1003
K-1679,P13-4008
K-1679,P16-4016
K-1679,P99-1011
K-1679,W07-0202
K-1679,W08-1118
K-1679,W10-3112
K-1679,W11-2118
K-1680,C96-2142
K-1680,D14-1136
K-1680,H92-1020
K-1680,H93-1021
K-1680,P04-1029
K-1680,P06-1096
K-1680,P11-2078
K-1680,P84-1100
K-1680,P84-1106
K-1680,P86-1026
K-1680,P99-1063
K-1680,W03-0904
K-1680,W06-3324
K-1680,W09-1301
K-1680,W10-0507
K-1680,W10-1921
K-1680,W97-0215
K-1681,C86-1028
K-1682,D10-1109
K-1682,D12-1034
K-1682,E06-2029
K-1682,N04-1007
K-1682,N04-1008
K-1682,N06-4010
K-1682,N07-1067
K-1682,P08-1082
K-1682,P10-1125
K-1682,P10-2044
K-1682,P13-2045
K-1682,P15-1050
K-1682,W06-0704
K-1682,W06-3807
K-1682,W12-0103
K-1682,W14-2511
K-1683,C10-1124
K-1683,D10-1053
K-1683,D12-1127
K-1683,E14-4037
K-1683,N06-4004
K-1683,P08-1088
K-1683,P09-1042
K-1683,P13-1135
K-1683,P15-2064
K-1683,W02-0702
K-1683,W02-0712
K-1683,W03-0309
K-1683,W04-3207
K-1683,W07-1520
K-1683,W12-4403
K-1683,W14-1009
K-1684,C14-2024
K-1684,C65-1001
K-1684,C69-6903
K-1684,C96-2098
K-1684,D11-1082
K-1684,D12-1110
K-1684,D13-1090
K-1684,I08-2081
K-1684,J94-2002
K-1684,N04-2010
K-1684,N06-2020
K-1684,N10-1032
K-1684,P04-1064
K-1684,P08-1111
K-1684,P10-4001
K-1684,P13-4013
K-1684,P14-1079
K-1684,P14-1099
K-1684,P15-1124
K-1684,P15-2093
K-1684,P15-5005
K-1684,P16-2002
K-1684,P16-2054
K-1684,W10-2804
K-1685,D16-1233
K-1686,N07-2035
K-1686,P04-1065
K-1686,P99-1065
K-1686,W10-1711
K-1686,W10-1738
K-1686,W11-2142
K-1686,W12-3137
K-1686,W12-3140
K-1686,W13-2223
K-1686,W13-2224
K-1686,W13-2802
K-1686,W14-3317
K-1687,H92-1019
K-1687,H93-1021
K-1687,P10-1008
K-1687,P14-1067
K-1687,W06-0207
K-1687,W08-0628
K-1687,W10-1728
K-1687,W11-2017
K-1687,W12-1806
K-1688,C96-2154
K-1688,D16-1176
K-1688,H05-1092
K-1688,H89-2017
K-1688,J00-2001
K-1688,P15-1159
K-1688,P16-1053
K-1688,P99-1031
K-1688,S13-2056
K-1688,S13-2108
K-1688,W00-0308
K-1688,W01-1607
K-1688,W04-1204
K-1688,W05-1307
K-1688,W05-1308
K-1688,W08-0603
K-1688,W08-0624
K-1688,W09-1317
K-1688,W10-0507
K-1688,W11-0312
K-1689,D14-1099
K-1689,D14-1109
K-1689,N07-2051
K-1689,P10-1110
K-1689,P11-1052
K-1689,P15-1117
K-1689,P15-1167
K-1689,W04-3203
K-1689,W05-1513
K-1689,W08-1125
K-1689,W09-0633
K-1689,W10-1412
K-1690,N09-2044
K-1690,P10-2027
K-1690,P11-2077
K-1690,P13-2037
K-1690,W07-0723
K-1690,W08-0319
K-1690,W10-1715
K-1690,W12-3130
K-1691,C08-1126
K-1691,C14-1155
K-1691,H05-1091
K-1691,P11-2127
K-1691,P15-2047
K-1691,W06-3602
K-1691,W09-2006
K-1691,W09-3743
K-1691,W11-0148
K-1692,C02-2005
K-1692,C88-1068
K-1692,E12-2018
K-1692,H92-1005
K-1692,H92-1056
K-1692,N03-3002
K-1692,N12-1024
K-1692,W00-0737
K-1692,W02-2030
K-1692,W13-3411
K-1693,D12-1038
K-1694,C08-1145
K-1694,J08-1008
K-1694,J13-1001
K-1694,J82-2005
K-1694,P04-1053
K-1694,W04-1111
K-1694,W08-1123
K-1694,W10-2104
K-1694,W11-1714
K-1694,W11-2164
K-1694,X96-1039
K-1695,C82-2054
K-1695,T75-2017
K-1695,W04-2213
K-1695,W10-1601
K-1695,W13-2127
K-1695,W99-0627
K-1695,W99-0801
K-1696,P13-2021
K-1696,W02-1009
K-1696,W98-0601
K-1697,W04-3255
K-1698,C88-1065
K-1698,P85-1035
K-1698,W10-4238
K-1699,A00-2018
K-1699,C00-2110
K-1699,C88-1075
K-1699,D12-1023
K-1699,D13-1069
K-1699,D13-1195
K-1699,D16-1140
K-1699,D16-1248
K-1699,E14-1067
K-1699,H89-2047
K-1699,I08-1012
K-1699,N07-1019
K-1699,N09-1038
K-1699,P07-1024
K-1699,P10-2039
K-1699,P11-2095
K-1699,P14-2138
K-1699,W05-1504
K-1699,W08-1125
K-1699,W09-3830
K-1699,W11-1610
K-1699,W12-1703
K-1699,W12-3903
K-1699,W13-1103
K-1699,W14-3309
K-1699,W99-0701
K-1700,E09-3009
K-1700,E91-1040
K-1700,P11-2123
K-1700,W00-1215
K-1700,W06-0608
K-1700,W97-0313
K-1701,W97-0322
K-1702,J79-1005
K-1702,W08-0102
K-1703,D09-1138
K-1703,S13-2015
K-1704,C02-1098
K-1704,C82-1002
K-1704,C86-1134
K-1704,D12-1066
K-1704,D14-1217
K-1704,E06-1049
K-1704,I05-1074
K-1704,N15-1174
K-1704,P10-1127
K-1704,P15-1006
K-1704,P15-2019
K-1704,P15-2110
K-1704,P80-1002
K-1704,P84-1106
K-1704,W01-1301
K-1704,W01-1302
K-1704,W04-0908
K-1704,W05-0505
K-1704,W08-0113
K-1704,W08-1138
K-1704,W08-2205
K-1704,W10-4224
K-1704,W10-4328
K-1704,W14-2404
K-1704,W14-3102
K-1704,W97-1407
K-1705,D16-1175
K-1705,I05-2013
K-1705,J79-1052
K-1705,N06-1017
K-1705,P12-1070
K-1705,P80-1040
K-1705,W04-0503
K-1706,C92-2111
K-1707,W14-0206
K-1707,W98-1226
K-1708,C04-1113
K-1709,C08-1006
K-1709,D13-1199
K-1709,E14-1030
K-1709,N13-1053
K-1709,P09-2078
K-1709,P11-1032
K-1709,P12-2034
K-1709,P13-1169
K-1709,P13-2039
K-1709,P14-1147
K-1709,P15-1083
K-1709,W12-0402
K-1709,W12-0406
K-1709,W12-0409
K-1709,W12-0410
K-1709,W12-0415
K-1709,W13-1606
K-1710,P06-2076
K-1711,J79-1045
K-1712,P14-2090
K-1712,P14-2100
K-1712,P91-1012
K-1712,W14-1620
K-1713,C04-1108
K-1713,C10-2023
K-1713,C10-2170
K-1713,C94-1063
K-1713,C96-2149
K-1713,D08-1073
K-1713,D11-1018
K-1713,D12-1077
K-1713,D13-1015
K-1713,D13-1049
K-1713,D13-1157
K-1713,E09-1043
K-1713,E12-1075
K-1713,E14-1006
K-1713,E14-1028
K-1713,H01-1065
K-1713,I05-1055
K-1713,I08-2103
K-1713,N03-2019
K-1713,N06-2017
K-1713,N07-1056
K-1713,N09-3014
K-1713,N10-1085
K-1713,N12-2003
K-1713,N13-1136
K-1713,N15-1012
K-1713,N15-1051
K-1713,P03-1069
K-1713,P06-1049
K-1713,P06-1095
K-1713,P07-1090
K-1713,P11-1100
K-1713,P11-1111
K-1713,P11-2041
K-1713,P11-3002
K-1713,P12-1010
K-1713,P13-2016
K-1713,P14-1094
K-1713,P92-1026
K-1713,P96-1036
K-1713,P99-1018
K-1713,S13-2012
K-1713,W06-1662
K-1713,W09-0608
K-1713,W09-0809
K-1713,W09-2307
K-1713,W11-2707
K-1713,W13-2257
K-1713,W94-0304
K-1714,D11-1017
K-1714,P08-2050
K-1714,P14-1083
K-1714,Q14-1018
K-1714,W03-2806
K-1714,W10-4206
K-1714,W10-4214
K-1715,C14-1061
K-1715,D13-1203
K-1715,W13-4023
K-1716,A88-1025
K-1716,A94-1022
K-1716,A97-1009
K-1716,A97-2004
K-1716,A97-2013
K-1716,C00-1073
K-1716,C04-1144
K-1716,C14-2010
K-1716,C73-2028
K-1716,C80-1039
K-1716,C80-1063
K-1716,C80-1068
K-1716,C82-2054
K-1716,C86-1062
K-1716,C86-1087
K-1716,C86-1091
K-1716,C86-1102
K-1716,C86-1135
K-1716,C86-1144
K-1716,C86-1153
K-1716,C88-1010
K-1716,C88-1025
K-1716,C88-1070
K-1716,C88-1072
K-1716,C88-2101
K-1716,C90-1008
K-1716,C90-2016
K-1716,C90-2045
K-1716,C90-3094
K-1716,C92-2067
K-1716,C92-3143
K-1716,C92-3149
K-1716,C92-3155
K-1716,C92-3164
K-1716,C94-1020
K-1716,C94-1075
K-1716,C94-2197
K-1716,C96-1056
K-1716,C96-2166
K-1716,D09-1093
K-1716,D13-1203
K-1716,E06-1007
K-1716,E06-2009
K-1716,E09-1085
K-1716,E87-1017
K-1716,E87-1019
K-1716,E89-1033
K-1716,E93-1019
K-1716,H01-1038
K-1716,H01-1041
K-1716,H05-1048
K-1716,H05-2007
K-1716,H86-1006
K-1716,H86-1021
K-1716,H89-1025
K-1716,H89-1034
K-1716,H89-2005
K-1716,H89-2022
K-1716,H89-2029
K-1716,H89-2030
K-1716,H89-2031
K-1716,H89-2066
K-1716,H90-1044
K-1716,H90-1077
K-1716,H90-1090
K-1716,H90-1098
K-1716,H91-1018
K-1716,H91-1019
K-1716,H91-1081
K-1716,H91-1090
K-1716,H91-1106
K-1716,H92-1015
K-1716,H92-1018
K-1716,H92-1063
K-1716,H92-1064
K-1716,H93-1009
K-1716,H93-1078
K-1716,H93-1081
K-1716,H93-1087
K-1716,H93-1095
K-1716,H94-1038
K-1716,H94-1090
K-1716,H94-1101
K-1716,I05-1086
K-1716,I05-3028
K-1716,I08-4018
K-1716,I08-8003
K-1716,J10-3012
K-1716,J80-2003
K-1716,J81-2003
K-1716,J85-1002
K-1716,J85-2002
K-1716,J88-3013
K-1716,J97-4002
K-1716,L08-1001
K-1716,L08-1010
K-1716,L08-1011
K-1716,L08-1021
K-1716,L08-1031
K-1716,L08-1041
